job_number,prop_stories,occ_init,dcp_occ_pr,dcp_occ_category,units_init,units_prop,units_prop_res,units_prop_hotel,u_net_comp,u_net_inc,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,x_mixeduse,bbl,bin,latitude,longitude,x_inactive,hny_id,reason,extra
420511725,,,Residential: Multi-Family,,,3,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520018178,,Residential,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
220485669,,Assisted Living Institution,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
220609385,,Assisted Living Institution,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
121961243,,Assisted Living Institution,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
420664310,,Medical and other custodial institutions,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
320979679,,Medical and other custodial institutions,Medical and other custodial institutions,,,,,,,,,,,,,,,,,,,,,,,,,change u_prop,
310230568,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,change u_prop,
302337674,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,change u_init,
301911983,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,change u_init,
301572830,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,change u_init,
121523477,,Commercial,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init / change occ_init,
301951092,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421858314,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320215325,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
301420184,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
302058010,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320215343,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
301866700,,,Commercial,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
402179511,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
500593075,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220168262,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220646488,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
301922310,,,Medical and other custodial institutions,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
401744662,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
401309918,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
200982687,,,Assisted Living Institution,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
200616814,,,Commercial,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
401277373,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520020619,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
500752606,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520015689,,,Medical and other custodial institutions,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420211915,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520020717,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
402217123,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
401579118,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
500505517,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
301904900,,Medical and other custodial institutions,,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
510011942,,,Assisted Living Institution,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520103584,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
200857581,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421097725,,,Medical and other custodial institutions,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520080554,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
401444326,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420783888,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520103600,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320215334,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
301776816,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520020628,,,Garage/Miscellaneous,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
410004953,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301048248,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
220144644,,,Leisure & Entertainment,,,4,,,,,,,,,,,,,,,,,,,,,,"change occ_prop, change u_prop",
320470655,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
420250999,,Residential: 1 & 2 Family,,,,0,,,,,,,,,,,,,,,,,,,,,,"change occ_init, change u_prop",
104527415,,,Residential: 1 & 2 Family,,,1,,,,,,,,,,,,,,,,,,,,,,"change occ_prop, change u_prop",
102607886,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301111936,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301096891,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
104766040,,,,,9,8,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301762448,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301495460,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
320430805,,,"Industrial, Storage & Utilities",,,0,,,,,,,,,,,,,,,,,,,,,,"change occ_prop, change u_prop",
310013892,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301345970,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301131969,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301216789,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
401539368,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301375250,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
402298795,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301326189,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
321770945,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
320062962,,,Retail,,,0,,,,,,,,,,,,,,,,,,,,,,"change occ_prop, change u_prop",
301005604,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
402177997,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
102786059,,,,,4,6,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
104278041,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301797312,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
401216947,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301157593,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301435007,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
220141629,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
301910742,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
302230716,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
302351443,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
302373893,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,"change u_init, change u_prop",
220114793,,Hotel or Dormitory,Commercial,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
121329927,,Hotel or Dormitory,Commercial,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
220150413,,Hotel or Dormitory,Educational,Other,,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
420653705,,,Residential,,,,,,,,,,,,,,,,,,,4000440005,4000258,,,,,Geocoding (add Lat/Long),
122899462,,Assisted Living Institution,Assisted Living Institution,,,85,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop  / change u_prop,
320596048,,Hotel or Dormitory,Residential: Multi-Family,,0,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop / change u_init,
510051444,,,Hotel or Dormitory,,,83,,83,,,,,,,,,,,,,,,,,,,,change occ_prop,
510051453,,,Hotel or Dormitory,,,47,,47,,,,,,,,,,,,,,,,,,,,change occ_prop,
104878839,,,Hotel or Dormitory,,,42,,42,,,,,,,,,,,,,,,,,,,,change occ_prop,
104697507,,,Hotel or Dormitory,,,384,,384,,,,,,,,,,,,,,,,,,,,change occ_prop,
220156505,,,Assisted Living Institution,,,32,,32,,,,,,,,,,,,,,,,,,,,change occ_prop,
520078317,,,Assisted Living Institution,,,24,,24,,,,,,,,,,,,,,,,,,,,change occ_prop,
120222776,,,Hotel or Dormitory,,,216,,216,,,,,,,,,,,,,,,,,,,,change occ_prop,
320474232,,Medical and other custodial institutions,Assisted Living Institution,,0,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320945901,,Medical and other custodial institutions,Assisted Living Institution,,0,,,,,,,,,,,,,,,,,,,,,,,change occ_prop / change u_init,
301392026,,,,,36,,0,36,,,,,,,,,,,,,,,,,,,,change u_init,
520134480,,Assisted Living Institution,Assisted Living Institution,,37,,,,,,,,,,,,,,,,,,,,,,,change u_init,
103794529,,Assisted Living Institution,Assisted Living Institution,,39,,,,,,,,,,,,,,,,,,,,,,,change u_init / change occ_init / change occ_prop,
103198549,,,,,120,120,,,,,,0,,,,,,,,,,,,,,,,change u_init / change u_prop,
122717710,,,,,11,11,,,,,,,,,,,,,0,,,,,,,,,change u_init / change u_prop,
122831418,,,,,11,9,,,,,,,,,,,,,0,,,,,,,,,change u_init / change u_prop,
104373679,,,,,20,20,,,,,,,0,,,,,,,,,,,,,,,change u_init / change u_prop,
120011833,,,,,14,14,,,,,,0,,,,,,,,,,,,,,,,change u_init / change u_prop,
104472928,,,,,38,38,,,,,,,,,,,,0,,,,,,,,,,change u_init / change u_prop,
120715672,,,,,16,16,,,,,,,,,0,,,,,,,,,,,,,change u_init / change u_prop,
104368845,,,,,17,17,,,,,,,,,,,,,0,,,,,,,,,change u_init / change u_prop,
110210290,,,,,20,30,,,,,,,,,,,,10,,,,,,,,,,change u_init / change u_prop,
120360108,,,,,20,19,,,,,,,-1,,,,,,,,,,,,,,,change u_init / change u_prop,
120351528,,,,,21,21,,,,,,0,,,,,,,,,,,,,,,,change u_init / change u_prop,
121992013,,,,,23,23,,,,,,,,,,,,,,0,,,,,,,,change u_init / change u_prop,
121963303,,,,,24,24,,,,,,,,,,,0,,,,,,,,,,,change u_init / change u_prop,
110201521,,,,,25,25,,,,,,,0,,,,,,,,,,,,,,,change u_init / change u_prop,
103330833,,,,,26,25,,,,,-1,,,,,,,,,,,,,,,,,change u_init / change u_prop,
122403504,,,,,27,30,,,,,,,,,,,,3,,,,,,,,,,change u_init / change u_prop,
104744877,,,,,28,24,,,,,,,,,,,,0,,,,,,,,,,change u_init / change u_prop,
122062043,,,,,30,30,,,,,,,,,,,,,0,,,,,,,,,change u_init / change u_prop,
122089051,,,,,31,31,,,,,,,,,,,,,0,,,,,,,,,change u_init / change u_prop,
120838745,,,,,34,23,,,,,,,,,,,,0,,,,,,,,,,change u_init / change u_prop,
104810849,,,,,87,88,,,,,,1,,,,,,,,,,,,,,,,change u_init / change u_prop,
103493480,,,,,38,37,,,,,-1,,,,,,,,,,,,,,,,,change u_init / change u_prop,
122693530,,,,,38,40,,,,,,,,,,,,,,2,,,,,,,,change u_init / change u_prop,
120430970,,,,,39,39,,,,,,,,0,,,,,,,,,,,,,,change u_init / change u_prop,
121185608,,,,,47,40,,,,,,,,,,,,,0,,,,,,,,,change u_init / change u_prop,
121789671,,,,,63,63,,,,,,,,,,,,,0,,,,,,,,,change u_init / change u_prop,
122388479,,,,,67,73,,,,,,,,,,,,0,,,,,,,,,,change u_init / change u_prop,
120808929,,,,,71,71,,,,,,,,0,,,,,,,,,,,,,,change u_init / change u_prop,
104161684,,,,,72,72,,,,,,,,,0,,,,,,,,,,,,,change u_init / change u_prop,
121101823,,,,,77,71,,,,,,,,,,,,0,,,,,,,,,,change u_init / change u_prop,
102610060,,,,,82,80,,,,,,,,,0,,,,,,,,,,,,,change u_init / change u_prop,
120547015,,,,,88,88,,,,,,,0,,,,,,,,,,,,,,,change u_init / change u_prop,
121830787,,,,,107,107,,,,,,,,,,0,,,,,,,,,,,,change u_init / change u_prop,
120508487,,,,,144,144,,,,,,,,,,,,0,,,,,,,,,,change u_init / change u_prop,
122682105,,,,,228,188,,,,,,,,,,,,,-40,,,,,,,,,change u_init / change u_prop,
104223430,,,,,230,230,,,,,,,,,0,,,,,,,,,,,,,change u_init / change u_prop,
122993957,,,,,243,243,,,,,,,,,,,,,0,,,,,,,,,change u_init / change u_prop,
121998801,,,,,248,248,,,,,,,,,,0,,,,,,,,,,,,change u_init / change u_prop,
110444163,,,,,250,250,,,,,,,,0,,,,,,,,,,,,,,change u_init / change u_prop,
120810391,,,,,251,251,,,,,,,,,0,,,,,,,,,,,,,change u_init / change u_prop,
120945317,,,,,282,282,,,,,,,,,,0,,,,,,,,,,,,change u_init / change u_prop,
121676604,,,,,330,331,,,,,,,,,,,,,1,,,,,,,,,change u_init / change u_prop,
121539567,,,,,450,450,,,,,,,,,,0,,,,,,,,,,,,change u_init / change u_prop,
120096573,,,,,576,576,,,,,,0,,,,,,,,,,,,,,,,change u_init / change u_prop,
121666713,,,,,585,585,,,,,,,,,,,0,,,,,,,,,,,change u_init / change u_prop,
121204268,,,,,,155,20,135,,,,,,,,,,,,,,,,,,,,change u_prop,
122122586,,,,,,30,0,30,,,,,,,,,,,,,,,,,,,,change u_prop,
210178029,,,,,,25,0,25,,,,,,,,,,,,,,,,,,,,change u_prop,
420006111,,,,,,,,,,,,,,,,,,,,,,4000280018,4000000,,,TRUE,,Geocoding (add Lat/Long),
420652733,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,4000280009,4000050,,,,,Geocoding (add Lat/Long),
120316014,,,Residential,,,,,,,,,,,,,,,,,,,1006270008,1011673,,,,,Geocoding (add Lat/Long),
302081315,6,,,,,,,,,,,,,,,,,,,,,3023070038,3424811,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
302192678,6,,,,,,,,,,,,,,,,,,,,,3029070010,3394979,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
301837092,7,,,,,,,,,,,,,,,,,,,,,3011740021,3414098,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
301880891,8,,,,,,,,,,,,,,,,,,,,,3053200024,3124033,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
301914739,10,,,,,,,,,,,,,,,,,,,,,3001080012,3418152,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
402102407,15,,,,,,,,,,,,,,,,,,,,,4000850041,4000717,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
402191711,17,,,,,,,,,,,,,,,,,,,,,4050667501,4534020,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
104048905,18,,,,,,,,,,,,,,,,,,,,,1008190059,1087261,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
103682249,21,,,,,,,,,,,,,,,,,,,,,1001730027,1087082,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
104560235,32,,,,,,,,,,,,,,,,,,,,,1013447503,1000000,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
301988561,36,,,,,,,,,,,,,,,,,,,,,3001340001,3420828,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
103983584,61,,,,,,,,,,,,,,,,,,,,,1008077501,1087535,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
402166160,,,,,0,,,,,,,,,,,,,,,,,4120280064,4261162,,,,,Geocoding (add Lat/Long) / add u_init,
104311031,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,1005560048,1087924,,,,,Geocoding (add Lat/Long) / change occ_prop,
201085976,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,2026070034,2114617,,,,,Geocoding (add Lat/Long) / change occ_prop,
104566667,,Residential: Multi-Family,Residential: Multi-Family,,226,,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop,
420648543,,,Residential: Multi-Family,,3,8,,,,,,,,,,,,,,,,,,,,,,change occ_prop / change u_init / change u_prop,
420977349,,,Residential,,,,,,,,,,,,,,,,,,,4161660001,4303731,,,,,Geocoding (add Lat/Long),
110340612,,,Assisted Living Institution,,0,15,,,,,,,,,,,,,,,,,,,,,,change u_init / change u_prop / change occ_prop,
123375631,,,,,,160,0,160,,,,,,,,,,,,,,,,,,,,change_units_prop,
301606493,,Commercial,Commercial,Other,,,,,,,,,,,,,,,,,,,,,,,,"change occ_init, change occ_prop",
201070535,,Commercial,Leisure & Entertainment,Other,,,,,,,,,,,,,,,,,,,,,,,,"change occ_init, change occ_prop",
301882719,,Medical and other custodial institutions,Medical and other custodial institutions,Other,,,,,,,,,,,,,,,,,,,,,,,,"change occ_init, change occ_prop",
200745266,,"Industrial, Storage & Utilities",Eating & Drinking,Other,,,,,,,,,,,,,,,,,,,,,,,,"change occ_init, change occ_prop",
301355548,,"Industrial, Storage & Utilities",Leisure & Entertainment,Other,,,,,,,,,,,,,,,,,,,,,,,,"change occ_init, change occ_prop",
301272307,,,Residential: 1 & 2 Family,,3,2,,,,,,,,,,,,,,,,,,,,,,"change occ_prop, change u_init, change u_prop",
103237962,,Residential: 1 & 2 Family,,,2,0,,,,,,,,,,,,,,,,,,,,,,"change occ_init, change u_init, change u_prop",
500553885,,Residential: 1 & 2 Family,,,1,0,,,,,,,,,,,,,,,,,,,,,,"change occ_init, change u_init, change u_prop",
320193839,,Commercial,,,0,0,,,,,,,,,,,,,,,,,,,,,,"change occ_init, change u_init, change u_prop",
300990818,,Residential: 1 & 2 Family,,,1,1,,,,,,,,,,,,,,,,,,,,,,"change occ_init, change u_init, change u_prop",
220550687,,,Hotel or Dormitory,,,,0,33,,,,,,,,,,,,,,,,,,,,change occ_prop,
120252421,,,Hotel or Dormitory,,,,0,18,,,,,,,,,,,,,,,,,,,,change occ_prop,
120252403,,,Hotel or Dormitory,,,,0,18,,,,,,,,,,,,,,,,,,,,change occ_prop,
120252412,,,Hotel or Dormitory,,,,0,17,,,,,,,,,,,,,,,,,,,,change occ_prop,
121188981,,,Hotel or Dormitory,,,,0,16,,,,,,,,,,,,,,,,,,,,change occ_prop,
320565278,,,Hotel or Dormitory,,,,0,6,,,,,,,,,,,,,,,,,,,,change occ_prop,
302022567,12,,,,,,,,,,,,,,,,,,,,TRUE,3001207503,3418103,,,,,Geocoding (add Lat/Long) / add prop_stories / ,
122822785,,Residential: Multi-Family,Educational,,,0,0,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop  / change u_prop,
302050438,,Assisted Living Institution,Assisted Living Institution,,86,76,,,,,,,,,,,,,,,,,,,,,,change occ_init / change occ_prop / change u_init / change u_prop,
103098452,,,,,16,16,,,,,,0,,,,,,,0,,,,,,,,,change u_init / change u_prop,
104818832,,,,,354,354,,,0,,,0,,,,,,,,,,,,,,,,change u_init / change u_prop,
301514252,,,,,12,12,,,0,,,0,,,,,,,,,,,,,,,,change u_init / change u_prop,
120669712,,,,,201,201,,,0,,,,,,,,,,0,,,,,,,,,change u_init / change u_prop,
123567158,,,,,26,30,0,30,,,,,,,,,,,,,,,,,,,,change u_prop,
121532252,,,,,,53,0,53,,,,,,,,-29,,,,,,,,,,,,change u_prop,
121868513,,,,,,53,0,53,,,,,,,,,-29,,,,,,,,,,,change u_prop,
302088434,,Industrial/Storage & Utilities,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,3026290035,3065931,,,,,Geocoding (add Lat/Long),
121190996,,,,,,151,19,132,,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res,
122977172,,,Hotel or Dormitory,Other,,24,,24,,,,,,,,,,,,,,,,,,,,change_units_prop,
321393470,,Medical and other custodial institutions,Medical and other custodial institutions,,0,0,,,,,,,,,,,,,,,,,,,,,,"change occ_init, change occ_prop, change u_init, change u_prop",
120178244,,,Hotel or Dormitory,,0,,0,227,,,,,,,,,,,,,,,,,,,,change occ_prop,
110125132,,,Hotel or Dormitory,,69,,1,103,,,,,,,,,,,,,,,,,,,,mixed-use hotel-res,
120773804,,,Hotel or Dormitory,,,3,0,3,,,,,,,,,,,,,,,,,,,,change occ_prop,
121588969,,,Hotel or Dormitory,,,132,5,127,,,,,,,,,,,,,,,,,,,,mixed-use hotel-res,
220550696,,,Hotel or Dormitory,,,36,0,36,,,,,,,,,,,,,,,,,,,,change occ_prop,
320988393,,Medical and other custodial institutions,Empty Lot,,0,,,,0,,,,,,,,,0,,,,,,,,,,change occ_init / change occ_prop / change u_init,
121326476,,,,,64,197,0,197,,,,,,,,,,,,-64,,,,,,,,change occ_prop,
110465229,,,Residential: Multi-Family,,1,90,1,89,,,,,,,,,,,,,,,,,,,,change occ_prop,
121192814,,,,,302,593,302,291,,,,,,,,,,,,0,,,,,,,,change u_init / change u_prop,
103627407,,,,,11,2,,,,,,,0,,,,,,,,,1004610002,1088893,,,,,Geocoding (add Lat/Long) / change u_init / change u_prop,
121191245,,,,,111,752,375,377,,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res,
410062649,,,Hotel or Dormitory,Other,,0,0,81,,,,,,,,,,,,,,,,,,,,change occ_prop,
104135810,,,,,0,0,0,128,128,,,,,,,,,,,,,,,,,,,"add units_init, units_prop, units_prop_res, units_prop_hotel, units_net_complete",
302222244,,,Hotel or Dormitory,,0,8,1,7,,,,,,,,,,,,,,,,,,,,mixed-use hotel-res,
320374304,,Assisted Living Institution,,,0,280,0,280,,,,,,,,,,,,0,,,,,,,,change occ_prop,
121331120,,,,,,1175,,,1175,0,,,,,,,655,520,0,,,,,,,,,change u_prop,
421328236,,,Residential: Multi-Family,Residential,,101,10,91,,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res ,
421315222,,,Residential: Multi-Family,Residential,,88,12,76,,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res ,
120663086,,,Residential: Multi-Family,Residential,,115,12,103,,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res,
121191325,,,Residential: Multi-Family,Residential,,105,26,79,,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res,
121192618,,,Residential: Multi-Family,Residential,,354,127,227,,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res,
122521556,,,Residential: Multi-Family,Residential,,75,27,48,,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res,
420546396,,,Residential: Multi-Family,Residential,,53,23,30,,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res,
421599201,,,Residential: Multi-Family,Residential,,50,26,24,,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res,
121325869,,,Residential: Multi-Family,,0,246,110,136,,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res,
121048053,,,Residential,,,137,13,124,-124,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res,
121329222,,,Residential: Multi-Family,Residential,,150,0,150,,,,,,,,,,,0,,TRUE,,,,,,,mixed-use hotel-res,
123521901,,,Residential: Multi-Family,Residential,0,6,6,48,,,,,,,,,,,,,TRUE,,,,,,,mixed-use hotel-res,
120057375,,,Residential: Multi-Family,Residential,,20,4,16,4,,,,,,,,4,,,,TRUE,,,,,,,mixed-use hotel-res,
121236484,,,Residential: Multi-Family,Residential,,710,45,665,45,,,,,,,,,,,45,TRUE,,,,,,,mixed-use hotel-res,
121324717,,,Residential: Multi-Family,Residential,,,616,,616,0,,,,,,,,596,19,0,TRUE,,,,,,,change occ_prop,
104844581,,,Residential: Multi-Family,Residential,,1483,814,669,814,0,,,808,6,,,,0,,,TRUE,,,,,,,mixed-use hotel-res,
110019266,,,Residential: Multi-Family,Residential,,377,185,192,185,0,,152,33,,0,,,,,,TRUE,,,,,,,mixed-use hotel-res,
121582689,,,,,0,93,,,,,0,0,0,0,0,0,0,93,0,0,,,,,,,,change u_init / change u_prop,
104508640,,,,,208,183,,,,,0,0,-29,0,3,1,0,0,0,0,,,,,,,,change u_init / change u_prop,
120086762,,,,,,213,0,213,,,0,0,,0,0,-134,0,0,0,0,,,,,,,,change u_prop,
120440264,,,,,183,183,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,change u_init / change u_prop,
104576246,12,,Residential: Multi-Family,Residential,,194,108,86,108,0,,,,,,108,0,,,,TRUE,1007367501,1000000,,,,,Geocoding (add Lat/Long) / add prop_stories / mixed-use hotel-res ,
320576925,,,,,10,30,0,30,,,0,0,0,0,0,0,0,-10,0,0,,,,,,,,change occ_prop,
110197082,,,,,21,81,0,81,,,0,0,0,0,0,-21,0,0,0,0,,,,,,,,change u_prop,
110049313,,,,,159,160,,,0,,0,1,0,0,0,0,0,0,0,0,,1019290029,1088475,,,,,Geocoding (add Lat/Long) / change u_init / change u_prop,
402425470,,,,,,166,0,166,0,,0,0,0,0,0,0,0,0,0,0,TRUE,,,,,,,mixed-use hotel-res,
121329268,,,,,0,354,67,287,67,,0,0,0,0,0,0,0,18,27,22,TRUE,,,,,,,mixed-use hotel-res,
102507253,,,,,130,251,4,247,4,0,,0,0,-124,0,0,0,-2,0,0,,1013050033,1036456,,,,,Geocoding (add Lat/Long) / mixed-use hotel-res,
321139031,,,,,,,,,,,,,,,,,,,,,,,,40.667,-74.011,,,Geocoding (add Lat/Long),
220426457,,,,,,,,,,,,,,,,,,,,,,,,40.8315,-73.8524,,,Geocoding (add Lat/Long),
421374845,,,,,,,,,,,,,,,,,,,,,,,,40.75504,-73.83747,,,Geocoding (add Lat/Long),
421374881,,,,,,,,,,,,,,,,,,,,,,,,40.75563,-73.83766,,,Geocoding (add Lat/Long),
421405642,,,,,,,,,,,,,,,,,,,,,,,,40.75539,-73.83699,,,Geocoding (add Lat/Long),
420908977,,,,,,,,,,,,,,,,,,,,,,,,40.61582,-73.82101,,,Geocoding (add Lat/Long),
420908986,,,,,,,,,,,,,,,,,,,,,,,,40.61582,-73.82112,,,Geocoding (add Lat/Long),
402631817,,,,,,,,,,,,,,,,,,,,,,4045090129,,40.796024,-73.81673,,,change BBL,
520267942,,,,,,,,,,,,,,,,,,,,,,5030190322,,40.606227,-74.070346,,,change BBL,
