job_number,field,old_value,new_value,reason,edited_date
401588732,units_init,,1,,1/27/2020
401594627,units_init,,4,change u_init,8/13/2019
401599034,units_init,,2,,12/1/2019
401599613,units_init,,2,,12/1/2019
401599828,units_init,,3,,12/1/2019
401608186,units_init,,1,,12/1/2019
401610011,units_init,,1,,12/1/2019
401611010,units_init,,1,change u_init,8/13/2019
401612304,units_init,,1,,12/1/2019
401613269,units_init,,1,,12/1/2019
401613633,units_init,,1,,1/27/2020
401613982,units_init,,1,,12/1/2019
401617434,units_init,,0,change u_init,8/13/2019
401618674,units_init,,1,,12/1/2019
401618923,units_init,,1,,1/27/2020
401620527,units_init,,1,,1/27/2020
401624925,units_init,,1,,1/27/2020
401625915,units_init,,1,,12/1/2019
401627263,units_init,,1,,12/1/2019
401628155,bbl,,4085200002,Geocoding (add Lat/Long),8/13/2019
401629617,units_init,,1,,12/1/2019
401629626,units_init,,1,,12/1/2019
401630712,units_init,,1,,12/1/2019
401631070,units_init,,1,,1/27/2020
401631105,units_init,,1,,12/1/2019
401632417,units_init,,1,,12/1/2019
401633345,units_init,,1,change u_init,8/13/2019
401637369,units_init,,1,,1/27/2020
401637546,units_init,,1,,1/27/2020
401638162,units_init,,2,change u_init,8/13/2019
401640195,units_init,,1,change u_init,8/13/2019
401643897,units_init,,1,,12/1/2019
401644057,bbl,,4099910019,Geocoding (add Lat/Long),8/13/2019
401644057,bin,,4213923,Geocoding (add Lat/Long),8/13/2019
401647777,units_init,,372,change u_init,8/13/2019
401650245,units_init,,1,,12/1/2019
401650254,units_init,,1,,12/1/2019
401651002,units_init,,1,,1/27/2020
401651137,units_init,,1,,12/1/2019
401682979,units_init,,2,,12/1/2019
401686323,units_init,,2,change u_init,8/13/2019
401687331,units_init,,1,,1/27/2020
401687395,units_init,,1,,1/27/2020
401688116,units_init,,1,,12/1/2019
401693057,units_init,,1,,12/1/2019
401693789,units_init,,2,,12/1/2019
401694412,units_init,,2,,12/1/2019
401696241,units_init,,1,,1/27/2020
401696349,units_init,,1,,12/1/2019
401698472,units_init,,4,change u_init,8/13/2019
401698846,units_init,,1,,12/1/2019
401699195,units_init,,2,,12/1/2019
401700496,units_init,,1,,12/1/2019
401702369,units_init,,1,change u_init,8/13/2019
401702804,units_init,,1,,12/1/2019
401704376,units_init,,1,,12/1/2019
401706212,units_init,,1,,12/1/2019
401707088,units_init,,1,,12/1/2019
401707532,units_init,,1,,12/1/2019
401710573,bbl,,4124060120,Geocoding (add Lat/Long),8/13/2019
401710573,bin,,4531636,Geocoding (add Lat/Long),8/13/2019
401711741,units_init,,1,,12/1/2019
401712553,units_init,,1,,12/1/2019
401712893,units_init,,2,,12/1/2019
401713160,units_init,,1,change u_init,8/13/2019
401713400,units_init,,1,,1/27/2020
401713954,units_init,,1,,12/1/2019
401713963,units_init,,2,,12/1/2019
401715783,units_init,,1,,12/1/2019
401717139,units_init,,1,,12/1/2019
401719538,units_init,,1,change u_init,8/13/2019
401721446,units_init,,1,,12/1/2019
401721455,units_init,,1,,12/1/2019
401725969,bbl,,4157970022,Geocoding (add Lat/Long),8/13/2019
401725978,bbl,,4157970022,Geocoding (add Lat/Long),8/13/2019
401725978,bin,,4534307,Geocoding (add Lat/Long),8/13/2019
401727039,units_init,,1,,12/1/2019
401728010,units_init,,1,,12/1/2019
401729091,units_init,,2,,12/1/2019
401731097,units_init,,1,,1/27/2020
401732960,units_init,,1,,12/1/2019
401736653,units_init,,1,,12/1/2019
401737439,units_init,,1,,1/27/2020
401737885,units_init,,1,,1/27/2020
401738063,occ_prop,Commercial,Residential,change u_init,8/13/2019
401738063,units_init,,0,change u_init,8/13/2019
401740755,units_init,,3,change u_init,8/13/2019
401740764,units_init,,1,,12/1/2019
401741460,units_init,,2,,12/1/2019
401741665,units_init,,2,,12/1/2019
401742469,units_init,,2,,12/1/2019
401743510,units_init,,1,,12/1/2019
401744662,occ_category,Residential,Other,change occ_prop,8/13/2019
401744662,occ_prop,Residential: 1 & 2 Family,Garage/Miscellaneous,change occ_prop,8/13/2019
401746134,units_init,,2,,12/1/2019
401747909,units_init,,1,,1/27/2020
401748766,units_init,,1,,12/1/2019
401748908,units_init,,3,change u_init,8/13/2019
401749596,units_init,,1,change u_init,8/13/2019
401752386,units_init,,1,,1/27/2020
401752616,units_init,,2,change u_init,8/13/2019
401753786,units_init,,1,,1/27/2020
401754507,units_init,,1,,1/27/2020
401757087,units_init,,1,,1/27/2020
401759708,units_init,,1,,1/27/2020
401759986,units_init,,2,,12/1/2019
401760340,units_init,,1,,12/1/2019
401760563,units_init,,1,,12/1/2019
401761134,units_init,,1,,12/1/2019
401762516,units_init,,1,,12/1/2019
401762945,units_init,,1,change u_init,8/13/2019
401763524,units_init,,1,,1/27/2020
401763980,units_init,,1,,12/1/2019
401767094,units_init,,1,,12/1/2019
401767628,units_init,,2,,12/1/2019
401768431,bbl,,4101660058,Geocoding (add Lat/Long),8/13/2019
401768431,bin,,4534726,Geocoding (add Lat/Long),8/13/2019
401768440,bbl,,4101660060,Geocoding (add Lat/Long),8/13/2019
401768440,bin,,4534730,Geocoding (add Lat/Long),8/13/2019
401803223,units_init,,1,,1/27/2020
401806792,units_init,,1,,12/1/2019
401807336,bbl,,4060160037,Geocoding (add Lat/Long),8/13/2019
401807336,bin,,4133836,Geocoding (add Lat/Long),8/13/2019
401807611,occ_prop,Assembly: Other,Leisure & Entertainment,change occ_prop,8/13/2019
401811562,units_init,,1,,12/1/2019
401811740,units_init,,1,,12/1/2019
401812963,units_init,,1,change u_init,8/13/2019
401813445,units_init,,2,,12/1/2019
401816371,units_init,,1,,1/27/2020
401816380,bbl,,4000210070,Geocoding (add Lat/Long),8/13/2019
401816923,Hotel_prop,150,150,,1/28/2020
401816923,units_prop,150,0,,1/28/2020
401817637,units_init,,1,,12/1/2019
401817799,units_init,,1,,12/1/2019
401820099,units_init,,1,change u_init,8/13/2019
401820507,units_init,,2,,12/1/2019
401824638,units_init,,1,change u_init,8/13/2019
401825272,units_init,,2,,12/1/2019
401828082,units_init,,1,change u_init,8/13/2019
401828135,units_init,,1,,1/27/2020
401828965,units_init,,1,,1/27/2020
401830079,units_init,,1,change u_init,8/13/2019
401831130,Hotel_prop,0,73,job related to units_.sql,2/21/2020
401831130,OtherB_init,,17,job related to units_.sql,2/21/2020
401831130,units_init,,13,job related to units_.sql,2/21/2020
401834583,units_init,,2,,12/1/2019
401835181,units_init,,2,change u_init,8/13/2019
401835528,units_init,,2,change u_init,8/13/2019
401841236,bbl,,4125450383,Geocoding (add Lat/Long),8/13/2019
401841236,bin,,4533859,Geocoding (add Lat/Long),8/13/2019
401841245,bbl,,4125450390,Geocoding (add Lat/Long),8/13/2019
401841245,bin,,4533862,Geocoding (add Lat/Long),8/13/2019
401841254,bbl,,4125450388,Geocoding (add Lat/Long),8/13/2019
401841254,bin,,4533861,Geocoding (add Lat/Long),8/13/2019
401843617,units_init,,0,change u_init,8/13/2019
401843626,units_init,,1,,12/1/2019
401844046,units_init,,1,change u_init,8/13/2019
401846240,units_init,,1,change u_init,8/13/2019
401847230,units_init,,2,,12/1/2019
401847454,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
401847454,units_init,,0,change occ_prop,8/13/2019
401849540,units_init,,1,,1/27/2020
401855541,units_init,,2,change u_init,8/13/2019
401857656,units_init,,2,,12/1/2019
401857665,units_init,,1,,1/27/2020
401857790,units_init,,2,change u_init,8/13/2019
401858245,units_init,,1,,1/27/2020
401862784,units_init,,2,change u_init,8/13/2019
401863239,units_init,,2,change u_init,8/13/2019
401863658,bbl,,4157880118,Geocoding (add Lat/Long),8/13/2019
401863658,bin,,4532782,Geocoding (add Lat/Long),8/13/2019
401863667,bbl,,4157880019,Geocoding (add Lat/Long),8/13/2019
401863667,bin,,4615903,Geocoding (add Lat/Long),8/13/2019
401863685,bbl,,4157880020,Geocoding (add Lat/Long),8/13/2019
401863685,bin,,4594942,Geocoding (add Lat/Long),8/13/2019
401864434,units_init,,1,,1/27/2020
401866600,units_init,,1,,1/27/2020
401867379,units_init,,1,,1/27/2020
401867618,units_init,,1,,1/27/2020
401869894,units_init,,1,,12/1/2019
401871195,bbl,,4033227501,Geocoding (add Lat/Long),8/13/2019
401871195,bin,,4079392,Geocoding (add Lat/Long),8/13/2019
401872309,units_init,,1,,12/1/2019
401873308,units_init,,1,,12/1/2019
401876350,units_init,,1,,12/1/2019
401878447,units_init,,36,change u_init,8/13/2019
401879963,units_init,,2,change u_init,8/13/2019
401880014,bbl,,4161110034,Geocoding (add Lat/Long),8/13/2019
401880014,bin,,4530646,Geocoding (add Lat/Long),8/13/2019
401880032,bbl,,4161110037,Geocoding (add Lat/Long),8/13/2019
401880032,bin,,4530648,Geocoding (add Lat/Long),8/13/2019
401880069,bbl,,4161110040,Geocoding (add Lat/Long),8/13/2019
401880069,bin,,4530651,Geocoding (add Lat/Long),8/13/2019
401880078,bbl,,4161110031,Geocoding (add Lat/Long),8/13/2019
401880078,bin,,4530644,Geocoding (add Lat/Long),8/13/2019
401880087,bbl,,4161110029,Geocoding (add Lat/Long),8/13/2019
401880087,bin,,4530643,Geocoding (add Lat/Long),8/13/2019
401880112,bbl,,4161110013,Geocoding (add Lat/Long),8/13/2019
401880112,bin,,4530640,Geocoding (add Lat/Long),8/13/2019
401880121,bbl,,4161110012,Geocoding (add Lat/Long),8/13/2019
401880121,bin,,4530639,Geocoding (add Lat/Long),8/13/2019
401880130,bbl,,4161110010,Geocoding (add Lat/Long),8/13/2019
401880130,bin,,4530638,Geocoding (add Lat/Long),8/13/2019
401880149,bbl,,4161110009,Geocoding (add Lat/Long),8/13/2019
401880149,bin,,4530637,Geocoding (add Lat/Long),8/13/2019
401880176,bbl,,4161110005,Geocoding (add Lat/Long),8/13/2019
401880176,bin,,4531448,Geocoding (add Lat/Long),8/13/2019
401880194,bbl,,4161110003,Geocoding (add Lat/Long),8/13/2019
401880194,bin,,4530633,Geocoding (add Lat/Long),8/13/2019
401880201,bbl,,4161110001,Geocoding (add Lat/Long),8/13/2019
401880201,bin,,4530630,Geocoding (add Lat/Long),8/13/2019
401880210,bbl,,4161110018,Geocoding (add Lat/Long),8/13/2019
401880210,bin,,4530631,Geocoding (add Lat/Long),8/13/2019
401880238,bbl,,4161110042,Geocoding (add Lat/Long),8/13/2019
401880238,bin,,4530652,Geocoding (add Lat/Long),8/13/2019
401880256,bbl,,4161110045,Geocoding (add Lat/Long),8/13/2019
401880256,bin,,4530654,Geocoding (add Lat/Long),8/13/2019
401880274,bbl,,4161110051,Geocoding (add Lat/Long),8/13/2019
401880274,bin,,4530656,Geocoding (add Lat/Long),8/13/2019
401880283,bbl,,4161110053,Geocoding (add Lat/Long),8/13/2019
401880283,bin,,4530657,Geocoding (add Lat/Long),8/13/2019
401880292,bbl,,4161110054,Geocoding (add Lat/Long),8/13/2019
401880292,bin,,4530658,Geocoding (add Lat/Long),8/13/2019
401880327,bbl,,4160910051,Geocoding (add Lat/Long),8/13/2019
401880327,bin,,4530679,Geocoding (add Lat/Long),8/13/2019
401880372,bbl,,4160910043,Geocoding (add Lat/Long),8/13/2019
401880372,bin,,4530693,Geocoding (add Lat/Long),8/13/2019
401880381,bbl,,4160910042,Geocoding (add Lat/Long),8/13/2019
401880381,bin,,4530694,Geocoding (add Lat/Long),8/13/2019
401880470,bbl,,4160910019,Geocoding (add Lat/Long),8/13/2019
401880470,bin,,4530708,Geocoding (add Lat/Long),8/13/2019
401880489,bbl,,4160910017,Geocoding (add Lat/Long),8/13/2019
401880489,bin,,4530709,Geocoding (add Lat/Long),8/13/2019
401880504,bbl,,4160910013,Geocoding (add Lat/Long),8/13/2019
401880504,bin,,4530711,Geocoding (add Lat/Long),8/13/2019
401880513,bbl,,4160910009,Geocoding (add Lat/Long),8/13/2019
401880513,bin,,4530712,Geocoding (add Lat/Long),8/13/2019
401880522,bbl,,4160910005,Geocoding (add Lat/Long),8/13/2019
401880522,bin,,4530713,Geocoding (add Lat/Long),8/13/2019
401880531,bbl,,4160910004,Geocoding (add Lat/Long),8/13/2019
401880531,bin,,4530714,Geocoding (add Lat/Long),8/13/2019
401880559,bbl,,4160910002,Geocoding (add Lat/Long),8/13/2019
401880559,bin,,4530659,Geocoding (add Lat/Long),8/13/2019
401880568,bbl,,4160910065,Geocoding (add Lat/Long),8/13/2019
401880568,bin,,4537040,Geocoding (add Lat/Long),8/13/2019
401880577,bbl,,4160910063,Geocoding (add Lat/Long),8/13/2019
401880577,bin,,4530717,Geocoding (add Lat/Long),8/13/2019
401880586,bbl,,4160910062,Geocoding (add Lat/Long),8/13/2019
401880586,bin,,4530718,Geocoding (add Lat/Long),8/13/2019
401880595,bbl,,4160910058,Geocoding (add Lat/Long),8/13/2019
401880595,bin,,4530722,Geocoding (add Lat/Long),8/13/2019
401880648,bbl,,4160910032,Geocoding (add Lat/Long),8/13/2019
401880648,bin,,4530721,Geocoding (add Lat/Long),8/13/2019
401880657,bbl,,4160910030,Geocoding (add Lat/Long),8/13/2019
401880657,bin,,4530720,Geocoding (add Lat/Long),8/13/2019
401880666,bbl,,4160910029,Geocoding (add Lat/Long),8/13/2019
401880666,bin,,4530719,Geocoding (add Lat/Long),8/13/2019
401880675,bbl,,4160900059,Geocoding (add Lat/Long),8/13/2019
401880675,bin,,4530688,Geocoding (add Lat/Long),8/13/2019
401880684,bbl,,4160900057,Geocoding (add Lat/Long),8/13/2019
401880684,bin,,4530687,Geocoding (add Lat/Long),8/13/2019
401880693,bbl,,4160900055,Geocoding (add Lat/Long),8/13/2019
401880693,bin,,4530685,Geocoding (add Lat/Long),8/13/2019
401880700,bbl,,4160900054,Geocoding (add Lat/Long),8/13/2019
401880700,bin,,4530684,Geocoding (add Lat/Long),8/13/2019
401880719,bbl,,4160900053,Geocoding (add Lat/Long),8/13/2019
401880719,bin,,4530683,Geocoding (add Lat/Long),8/13/2019
401880728,bbl,,4160900051,Geocoding (add Lat/Long),8/13/2019
401880728,bin,,4530682,Geocoding (add Lat/Long),8/13/2019
401880746,bbl,,4160900060,Geocoding (add Lat/Long),8/13/2019
401962079,units_init,,2,,12/1/2019
401880746,bin,,4530691,Geocoding (add Lat/Long),8/13/2019
401880755,bbl,,4160900061,Geocoding (add Lat/Long),8/13/2019
401880755,bin,,4530692,Geocoding (add Lat/Long),8/13/2019
401880764,bbl,,4160900063,Geocoding (add Lat/Long),8/13/2019
401880764,bin,,4530727,Geocoding (add Lat/Long),8/13/2019
401880782,bbl,,4160900065,Geocoding (add Lat/Long),8/13/2019
401880782,bin,,4530696,Geocoding (add Lat/Long),8/13/2019
401880791,bbl,,4160900067,Geocoding (add Lat/Long),8/13/2019
401880791,bin,,4530697,Geocoding (add Lat/Long),8/13/2019
401880808,bbl,,4160900068,Geocoding (add Lat/Long),8/13/2019
401880808,bin,,4530698,Geocoding (add Lat/Long),8/13/2019
401880817,bbl,,4160900070,Geocoding (add Lat/Long),8/13/2019
401880817,bin,,4530728,Geocoding (add Lat/Long),8/13/2019
401880826,bbl,,4160900071,Geocoding (add Lat/Long),8/13/2019
401880826,bin,,4530729,Geocoding (add Lat/Long),8/13/2019
401880835,bbl,,4160900046,Geocoding (add Lat/Long),8/13/2019
401880835,bin,,4530673,Geocoding (add Lat/Long),8/13/2019
401880844,bbl,,4160900045,Geocoding (add Lat/Long),8/13/2019
401880844,bin,,4530674,Geocoding (add Lat/Long),8/13/2019
401880853,bbl,,4160900043,Geocoding (add Lat/Long),8/13/2019
401880853,bin,,4530675,Geocoding (add Lat/Long),8/13/2019
401880862,bbl,,4160900040,Geocoding (add Lat/Long),8/13/2019
401880862,bin,,4530676,Geocoding (add Lat/Long),8/13/2019
401880871,bbl,,4160900039,Geocoding (add Lat/Long),8/13/2019
401880871,bin,,4530672,Geocoding (add Lat/Long),8/13/2019
401880880,bbl,,4160900037,Geocoding (add Lat/Long),8/13/2019
401880880,bin,,4530670,Geocoding (add Lat/Long),8/13/2019
401880899,bbl,,4160900036,Geocoding (add Lat/Long),8/13/2019
401880899,bin,,4530669,Geocoding (add Lat/Long),8/13/2019
401880906,bbl,,4160900034,Geocoding (add Lat/Long),8/13/2019
401880906,bin,,4530668,Geocoding (add Lat/Long),8/13/2019
401880915,bbl,,4160900033,Geocoding (add Lat/Long),8/13/2019
401880924,bbl,,4160900031,Geocoding (add Lat/Long),8/13/2019
401880924,bin,,4530666,Geocoding (add Lat/Long),8/13/2019
401880933,bbl,,4160900030,Geocoding (add Lat/Long),8/13/2019
401880933,bin,,4530665,Geocoding (add Lat/Long),8/13/2019
401880942,bbl,,4160900029,Geocoding (add Lat/Long),8/13/2019
401880942,bin,,4530664,Geocoding (add Lat/Long),8/13/2019
401880951,bbl,,4160900080,Geocoding (add Lat/Long),8/13/2019
401880951,bin,,4530660,Geocoding (add Lat/Long),8/13/2019
401880979,bbl,,4160900076,Geocoding (add Lat/Long),8/13/2019
401880979,bin,,4530662,Geocoding (add Lat/Long),8/13/2019
401880988,bbl,,4160900074,Geocoding (add Lat/Long),8/13/2019
401880988,bin,,4530663,Geocoding (add Lat/Long),8/13/2019
401881022,bbl,,4160890017,Geocoding (add Lat/Long),8/13/2019
401881022,bin,,4530733,Geocoding (add Lat/Long),8/13/2019
401881059,bbl,,4160890022,Geocoding (add Lat/Long),8/13/2019
401881059,bin,,4530736,Geocoding (add Lat/Long),8/13/2019
401881120,bbl,,4160890039,Geocoding (add Lat/Long),8/13/2019
401881120,bin,,4530744,Geocoding (add Lat/Long),8/13/2019
401881558,bbl,,4159330046,Geocoding (add Lat/Long),8/13/2019
401881558,bin,,4536879,Geocoding (add Lat/Long),8/13/2019
401882227,units_init,,1,,12/1/2019
401882628,units_init,,1,,1/27/2020
401945179,units_init,,2,,12/1/2019
401945393,occ_prop,Assembly: Other,Leisure & Entertainment,change occ_prop,8/13/2019
401945892,units_init,,2,change u_init,8/13/2019
401946025,units_init,,1,,12/1/2019
401946793,units_init,,2,,12/1/2019
401948087,bbl,,4159310053,Geocoding (add Lat/Long),8/13/2019
401949013,units_init,,1,change u_init,8/13/2019
401949479,units_init,,1,,1/27/2020
401951081,units_init,,1,,12/1/2019
401951900,units_init,,1,,12/1/2019
401951928,units_init,,1,,1/27/2020
401953043,units_init,,1,,12/1/2019
401953374,units_init,,1,,12/1/2019
401953542,units_init,,2,change u_init,8/13/2019
401954701,units_init,10,3,,1/31/2020
401955345,units_init,,2,,12/1/2019
401956424,units_init,,2,,12/1/2019
401957147,units_init,,1,,12/1/2019
401957637,units_init,,1,,12/1/2019
401959957,units_init,,1,change u_init,8/13/2019
401960133,units_init,,1,,1/27/2020
401960687,units_init,,1,,1/27/2020
401963611,units_init,,1,,12/1/2019
401964264,bin,4858554,4525892,Geocoding (add Lat/Long),8/13/2019
401964399,units_init,,1,change u_init,8/13/2019
401967993,units_init,,1,,1/27/2020
401969018,units_init,,1,change u_init,8/13/2019
401970444,units_init,,1,,1/27/2020
401970532,bbl,,4028810052,Geocoding (add Lat/Long),8/13/2019
401970532,bin,,4538300,Geocoding (add Lat/Long),8/13/2019
401970541,bbl,,4028810051,Geocoding (add Lat/Long),8/13/2019
401970541,bin,,4538299,Geocoding (add Lat/Long),8/13/2019
401971096,units_init,,1,,12/1/2019
401975065,units_init,,1,change u_init,8/13/2019
401975476,bbl,,4061830048,Geocoding (add Lat/Long),8/13/2019
401975476,bin,,4538837,Geocoding (add Lat/Long),8/13/2019
401976670,units_init,,1,,12/1/2019
401976974,units_init,,1,change u_init,8/13/2019
401977465,units_init,,1,change u_init,8/13/2019
401978507,units_init,,1,change u_init,8/13/2019
401983680,units_init,,1,,12/1/2019
401983993,units_init,,9,change u_init,8/13/2019
401985802,units_init,,1,,12/1/2019
401986348,units_init,,1,,12/1/2019
401987613,units_init,,1,,12/1/2019
401987757,units_init,,1,,12/1/2019
401991662,units_init,,1,,1/27/2020
401994883,units_init,,2,change u_init,8/13/2019
401995267,units_init,,2,,12/1/2019
401995720,bbl,,4061830046,Geocoding (add Lat/Long),8/13/2019
401995720,bin,,4136707,Geocoding (add Lat/Long),8/13/2019
401995766,units_init,,1,change u_init,8/13/2019
401996159,units_init,,1,,12/1/2019
401996550,units_init,,2,,12/1/2019
401997336,units_init,,2,,12/1/2019
401997942,units_init,,1,,12/1/2019
402000259,units_init,,1,,12/1/2019
402001551,units_init,,2,,12/1/2019
402001560,bbl,,4037310042,Geocoding (add Lat/Long),8/13/2019
402001579,bbl,,4037310042,Geocoding (add Lat/Long),8/13/2019
402001579,bin,,4554530,Geocoding (add Lat/Long),8/13/2019
402001748,bbl,,4098290136,Geocoding (add Lat/Long),8/13/2019
402001748,bin,,4537000,Geocoding (add Lat/Long),8/13/2019
402001766,bbl,,4098290036,Geocoding (add Lat/Long),8/13/2019
402001766,bin,,4536999,Geocoding (add Lat/Long),8/13/2019
402002220,units_init,,2,change u_init,8/13/2019
